ap_gazette_no,institution_name,village,mandal,extent_dry,extent_wet,extent_total,demand_arrears,demand_current,demand_total,receiptno_date,challanno_date,collection_arrears,collection_current,collection_total,balance_arrears,balance_current,balance_total,remarks
PDGZT1111,Jamia Mosque,,Vinukonda,165.43,0,165.43,0,0,0,,,,,0,0,0,0,No Income
PDGZT1112,Mosque,,Vinukonda,0,0,0,0,0,0,,,,,0,0,0,0,No Income
PDGZT1113,Ashoorkhana,,Vinukonda,0,0,0,0,0,0,,,,,0,0,0,0,No Income
PDGZT1118,GraveYard,,Kotcherla,0.25,0,0.25,0,0,0,,,,,0,0,0,0,
PDGZT1124,Ashoorkhana,,Ganikapadu,0,0,0,0,0,0,,,,,0,0,0,0,No Income
PDGZT1125,Ashoorkhana,,Boggaram,0,0,0,0,0,0,,,,,0,0,0,0,Encroachment
PDGZT1126,Ashoorkhana,,Kondayapalem,0,0,0,0,0,0,,,,,0,0,0,0,Encroachment
PDGZT1128,GraveYard,,Bommrajupalli,0.31,0,0.31,0,0,0,,,,,0,0,0,0,
PDGZT1132,Ashoorkhana,,Bollapalli,10.81,0,10.81,0,5405,5405,,,,,0,0,5405,5405,
PDWBU0002,Ashoorkhana,,"Chinnagarlapadu, Karempudi (M)",0,0,0,0,0,0,,,,,0,0,0,0,No Income
PDWBU0003,"Patta Suban & Fareed Bi, Dargah",,Vinukonda,0,0,0,0,0,0,,,,,0,0,0,0,No Income
PDGZT0830,Ashoorkhana,,"Ungutur(v), Amaravathi (m)",,,,,,7500,,,,,0,0,0,0,
