ap_gazette_no,institution_name,village,mandal,extent_dry,extent_wet,extent_total,demand_arrears,demand_current,demand_total,receiptno_date,challanno_date,collection_arrears,collection_current,collection_total,balance_arrears,balance_current,balance_total,remarks
ADGZT1525,Jamia Masjid Sunni,Nagaladinne,Nandavaram,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT1493,Ashurkhana Sunni,Jalvadi,Pedda Kadubur,0,0,0,0,0,0,,,,,0,0,0,0,encroachment
ADGZT1494, Imam Khasim Ashurkhana,Kambaladinne,Pedda Kadubur,69.94,0,69.94,0,0,0,,,,,0,0,0,0,new
ADGZT1563,Ashurkhana Sunni,Chinna Thumbalam,Pedda Kadubur,17,0,17,0,0,0,,,,,0,0,0,0,alienated
ADGZT1564,Mosque Sunni,Chinna Thumbalam,Pedda Kadubur,0,0,0,0,0,0,,,,,0,0,0,0,no income
ADGZT1567,Ashurkhana Sunni,Pedda Kadubur,Pedda Kadubur,0,0,0,0,0,0,,,,,0,0,0,0,no income
ADGZT1571,Ashoorkhana Sunni,Myakadona ,Pedda Kadubur,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT1475,ASHOORKHANA ,PARLAPALLI,YEMMIGANUR,56.99,0,56.99,0,0,0,,,,,0,0,0,0,Ac.31.52 cents was acquired for TB Project 
ADGZT1481,Jumma Masjid Sunni,Kotekal,YEMMIGANUR,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT1482,Peta Ashurkhana Sunni,Kotekal,YEMMIGANUR,0,0,0,0,0,0,,,,,0,0,0,0,No Inocme
ADGZT1483,Kota Ashurkhana Sunni,Kotekal,YEMMIGANUR,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT1485,Ahle Hadees Masjid,Gudikal,YEMMIGANUR,0,0,0,0,0,0,,,,,0,0,0,0,
ADGZT1487,Bada Ashurkhana Sunni,Gudikal,YEMMIGANUR,0,0,0,0,0,0,,,,,0,0,0,0,NO Income
