ap_gazette_no,institution_name,village,mandal,extent_dry,extent_wet,extent_total,demand_arrears,demand_current,demand_total,receiptno_date,challanno_date,collection_arrears,collection_current,collection_total,balance_arrears,balance_current,balance_total,remarks
SSGZT1306,"Ashurkhana, Malireddipalli",,Malireddipalli,0.17,,0.17,500,500,1000,,,,,0,500,500,1000,
SSGZT1275,"Ashurkhana, Reddipalli",,Reddipalli,0.58,,0.58,5500,0,5500,,,,,0,5500,0,5500,
SSGZT1181,Masjid E Jumma,,Tadimarri,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1183,Ashurkhana,,Dharmavaram,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1184,Gotlur Makan,,Dharmavaram,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1187,Mosque,,Perur,,,Nil,0,0,0,,,,,0,0,0,0,No Income
SSGZT1188,Bara Imam Ahurkhana,,perur,,,Nil,0,0,0,,,,,0,0,0,0,No Income
SSGZT1189, Imam E Khasim Ashurkhana,,perur,,,Nil,0,0,0,,,,,0,0,0,0,D
SSGZT1249,Mosque,,Kothur,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1253,Masjid E Abadpet,,Hindupur,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1254,Ale Hadees Masjid,,Hindupur,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1255,Mosque,,Parigi,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1257,Asurkhana,,Lepakshi,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1258, Chote Asurkhana,,Lepakshi,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1259,Mosque,,Utakur,,,Nil,0,0,0,,,,,0,0,0,0,No Income
1260,Asurkhana,,Utakur,,,Nil,0,0,0,,,,,0,0,0,0,
1261,Mosque,,Chowlur,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1262,Asurkhana,,Chowlur,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1263,Masjid E Jamia,,Gorantla,,,Nil,0,0,0,,,,,0,0,0,0,No Income
SSGZT1265,Mosque,,Kodikonda,,,Nil,0,0,0,,,,,0,0,0,0,No Income
SSGZT1266,Bada Ashurkhana,,Kodikonda,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1267,Chota Ashurkhana,,Kodikonda,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1268,Mosque,,Budaki,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1269,Asurkhana,,Budali,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1270,Mosque,,Santabidnur,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1271,Mosque,,palasamudram,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1272,Mosque,,Thalapula,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1277,Mosque,,Kokkanti,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1278,Ashurkhana,,Vellamaddi,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1281,Masjid Shamriya,,kadiri,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1282,Makan,,kadiri,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1283,Makan,,kadiri,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1284,makan,,kadiri,,,Nil,0,0,0,,,,,0,0,0,0,
SSGZT1289,Ashurkhana,,Shro Diguvamandlapalli,,,Nil,0,0,0,,,,,0,0,0,0,
